CASE_STATUS,EMPLOYER_NAME,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR
CERTIFIED,"JUNIPER NETWORKS, INC.",MARKETING MANAGERS,PRODUCT MARKETING MANAGER,Y,131123.2,2016
CERTIFIED,OCEANEERING INTERNATIONAL INC.,MARKETING MANAGERS,"MANAGER, STRATEGY DEVELOPMENT",Y,121600.0,2016
CERTIFIED,SYNTEL INC,MARKETING MANAGERS,BUSINESS DEVELOPMENT MANAGER,Y,78915.0,2016
CERTIFIED,SYNTEL INC,MARKETING MANAGERS,BUSINESS DEVELOPMENT MANAGER,Y,108118.0,2016
CERTIFIED,DELL MARKETING L.P.,MARKETING MANAGERS,BUSINESS DEVELOPMENT CONSULTANT,Y,133931.0,2016
CERTIFIED,BLACKBERRY CORPORATION,MARKETING MANAGERS,SENIOR CARRIER PRODUCT MANAGER,Y,143790.0,2016
CERTIFIED,"REVENTICS, INC.",MARKETING MANAGERS,VICE PRESIDENT,Y,136157.0,2016
CERTIFIED,CABOT CORPORATION,MARKETING MANAGERS,GLOBAL PRODUCT MANAGEMENT DIRECTOR,Y,171142.0,2016
CERTIFIED,UNIVERSAL MUSIC GROUP,MARKETING MANAGERS,PRODUCT MANAGER,Y,79248.0,2016
CERTIFIED,"NETGEAR, INC.",MARKETING MANAGER,"SR. DIRECTOR, ONLINE SERVICE BUSINESS",Y,227249.0,2016
CERTIFIED,"G.H. FINANCIALS, LLC",MARKETING MANAGERS,GLOBAL HEAD OF MARKETING AND SALES,Y,150259.0,2016
CERTIFIED,"XILINX, INC.",MARKETING MANAGERS,PRODUCT MARKETING MANAGER,Y,148487.0,2016
CERTIFIED-WITHDRAWN,"RIVERBED TECHNOLOGY, INC.",MARKETING MANAGERS,STEELHEAD PRODUCT MARKETING MANAGER (PRODUCT MARKETING MGR.),Y,164941.0,2016
CERTIFIED,GOOGLE INC.,MARKETING MANAGERS,ACCOUNT EXECUTIVE,Y,84245.0,2016
CERTIFIED,"ZULILY, LLC",MARKETING MANAGERS,CUSTOMER MARKETING MANAGER,Y,117478.0,2016
CERTIFIED,INTERNATIONAL PLASMA TECHNOLOGY CENTER,MARKETING MANAGERS,MARKETING MANAGER,Y,72426.0,2016
CERTIFIED,"GENERAL MILLS, INC.",MARKETING MANAGERS,SENIOR CHANNEL MARKETING MANAGER,Y,109900.0,2016
CERTIFIED,"10X GENOMICS, INC.",MARKETING MANAGERS,PRODUCT MANAGER-DNA PRODUCTS PORTFOLIO,Y,103813.0,2016
CERTIFIED,"GENENTECH USA, INC.",MARKETING MANAGERS,"VP, SALES & MARKETING",Y,222976.0,2016
CERTIFIED,BRAND NETWORKS LLC.,MARKETING MANAGERS,"DIRECTOR, PRODUCT MARKETING",Y,146869.0,2016
CERTIFIED,"AMERICAN EXPRESS TRAVEL RELATED SERVICES COMPANY, INC.",MARKETING MANAGERS,"SENIOR MANAGER, PRICING & ANALYTICS",Y,109242.0,2016
CERTIFIED-WITHDRAWN,"TD BANK, NATIONAL ASSOCIATION",MARKETING MANAGERS,PRODUCT INFORMATION ANALYSIS MANAGER I,Y,100506.0,2016
CERTIFIED,ACTUANT CORPORATION,MARKETING MANAGERS,PRODUCT MANAGER,Y,94411.0,2016
CERTIFIED,"L BRANDS SERVICE COMPANY, LLC",MARKETING MANAGERS,"MANAGER, CUSTOMER INSIGHTS REPORTING",Y,83096.0,2016
CERTIFIED,"ROLLINS, INC.",MARKETING MANAGERS,SENIOR ANALYTICS MANAGER,Y,135013.0,2016
CERTIFIED,OXFORD ROAD,MARKETING MANAGERS,DIRECTOR OF ANALYTICS,Y,180669.0,2016
CERTIFIED,LENOVO (UNITED STATES) INC.,MARKETING MANAGERS,GLOBAL CHANNEL MARKETING MANAGER,Y,94245.0,2016
CERTIFIED,NETSUITE INC.,MARKETING MANAGERS,"PRINCIPAL PRODUCT MANAGER, LATIN AMERICAN REGION",Y,113006.0,2016
WITHDRAWN,"ROLLINS, INC.",MARKETING MANAGERS,SENIOR ANALYTICS MANAGER,Y,135013.0,2016
DENIED,DAJANI CONSULTING INC,MARKETING MANAGERS,BUSINESS DEVELOPMENT MANAGER,Y,89988.0,2016
CERTIFIED,"FACEBOOK, INC.",MARKETING MANAGERS,DIR. OF INT'L BUS. DEV. AND OPERATOR PARTNERSHIPS,Y,146702.0,2016
CERTIFIED,"THE GAP, INC.",MARKETING MANAGERS,"DIRECTOR, BRAND EXPERIENCE",Y,147243.0,2016
CERTIFIED,LIFENET HEALTH,MARKETING MANAGERS,"GENERAL MANAGER, GLOBAL DENTAL AND CRANIAL MAXILLOFACIAL",Y,140920.0,2016
CERTIFIED,WNS NORTH AMERICA INC.,MARKETING MANAGERS,MANAGEMENT ANALYST,Y,185224.0,2016
DENIED,"DATASPHERE TECHNOLOGIES, INC.",MARKETING MANAGERS,GROUP PRODUCT MARKETING MANAGER,Y,114300.0,2016
CERTIFIED,WALKER REID STRATEGIES INC,MARKETING MANAGERS,PRODUCT DEVELOPMENT ADMINISTRATOR,Y,72675.0,2016
CERTIFIED,"T-MOBILE USA, INC.",MARKETING MANAGERS,"DIRECTOR, COVERAGE STRATEGY AND ANALYTICS",Y,170082.0,2016
CERTIFIED,CYTEC INDUSTRIES INC.,MARKETING MANAGERS,STRATEGIC MARKETING MANAGER,Y,109242.0,2016
CERTIFIED,HENKEL ELECTRONIC MATERIALS LLC,MARKETING MANAGERS,"DIRECTOR, GLOBAL BUSINESS MANAGEMENT - SEMICONDUCTOR PACKAGI",Y,164174.0,2016
CERTIFIED,"ORACLE AMERICA, INC.",MARKETING MANAGERS,PRODUCT MANAGER/STRATEGY-PRODDEV SENIOR DIRECTOR,Y,218015.0,2016
CERTIFIED,GLOBAL TRAVEL SOLUTIONS GROUP INC.,MARKETING MANAGERS,VP OF LODGING PARTNERSHIPS,Y,109242.0,2016
CERTIFIED,APPTAD INC.,MARKETING MANAGERS,BUSINESS DEVELOPMENT MANAGER,Y,93475.0,2016
CERTIFIED,WHIRLPOOL CORPORATION,MARKETING MANAGERS,PRODUCT DEVELOPMENT SENIOR MANAGER,Y,76211.0,2016
CERTIFIED,"VMWARE, INC.",MARKETING MANAGERS,"MANAGER, WEB PERSONALIZATION",Y,133026.0,2016
CERTIFIED,SWAMI INTERNATIONAL,MARKETING MANAGERS,MARKETING MANAGER,Y,79248.0,2016
CERTIFIED,DAJANI CONSULTING INC,MARKETING MANAGERS,BUSINESS DEVELOPMENT MANAGER,Y,89988.0,2016
CERTIFIED,"GENENTECH USA, INC.",MARKETING MANAGERS,STRATEGY MANAGER,Y,149656.0,2016
CERTIFIED,TERRA NOVA STONE INC,MARKETING MANAGERS,MARKETING MANAGER,N,66394.0,2016
CERTIFIED,SYNTEL CONSULTING INC.,MARKETING MANAGERS,BUSINESS DEVELOPMENT MANAGER,Y,121222.0,2016
CERTIFIED,"CCH LEGAL INFORMATION SERVICES, INC.",MARKETING MANAGERS,VP STRATEGIC PLANNING,Y,223226.0,2016
CERTIFIED,"GODADDY.COM, LLC",MARKETING MANAGERS,MANAGER - PRODUCT SENIOR,Y,131123.0,2016
CERTIFIED,"SAMSUNG ELECTRONICS AMERICA, INC.",MARKETING MANAGERS,SENIOR STRATEGY MANAGER I,Y,147243.0,2016
CERTIFIED,"THE GAP, INC.",MARKETING MANAGERS,"SR. DIRECTOR, STRATEGIC SOURCING,MARKETING AND INTERNATIONAL",Y,186326.0,2016
CERTIFIED,ANDBEYOND AMERICA LLC,MARKETING MANAGERS,DIRECTOR OF BUSINESS DEVELOPMENT,Y,185224.0,2016
CERTIFIED,"CASCADE MICROTECH, INC.",MARKETING MANAGERS,PRODUCT MARKETING MANAGER,Y,93288.0,2016
CERTIFIED,INDIUM CORPORATION OF AMERICA,MARKETING MANAGERS,MARKETING COMMUNICATIONS ASSISTANT MANAGER,Y,80350.0,2016
CERTIFIED,"CAIVIS INVESTMENT COMPANY V, LLC",MARKETING MANAGERS,"SENIOR DIRECTOR, MARKETING",Y,95514.0,2016
CERTIFIED,"ROCHE SEQUENCING SOLUTIONS, INC.",MARKETING MANAGERS,SR. INTERNATIONAL PRODUCT MANAGER,Y,135034.0,2016
CERTIFIED,"SAMSUNG ELECTRONICS AMERICA, INC.",MARKETING MANAGERS,DIRECTOR MARKETING I,Y,147243.0,2016
CERTIFIED,"CAIVIS INVESTMENT COMPANY V, LLC",MARKETING MANAGERS,"SENIOR DIRECTOR, MARKETING",Y,95514.0,2016
CERTIFIED,TUBEMOGUL INC.,MARKETING MANAGERS,"SENIOR DIRECTOR OF PRODUCT MANAGEMENT, MOBILE",Y,135034.0,2016
CERTIFIED,"GARDNER DENVER, INC.",MARKETING MANAGERS,PRICING MANAGER,Y,93392.0,2016
WITHDRAWN,CRISIL IREVNA US LLC,MARKETING MANAGERS,DIRECTOR OF BUSINESS DEVELOPMENT,Y,109242.0,2016
CERTIFIED,"CAIVIS INVESTMENT COMPANY V, LLC",MARKETING MANAGERS,"SENIOR DIRECTOR, MARKETING",Y,95514.0,2016
CERTIFIED,"MOET HENNESSY USA, INC.",MARKETING MANAGERS,MARKET MANAGER,Y,98758.0,2016
CERTIFIED,VALEANT PHARMACEUTICALS NORTH AMERICA LLC,MARKETING MANAGERS,"EXECUTIVE DIRECTOR, MARKETING NEUROLOGY",Y,203549.0,2016
CERTIFIED,"NOBLE PEOPLE, LLC",MARKETING MANAGERS,CHIEF CREATIVE STRATEGIST,Y,192192.0,2016
CERTIFIED,XORIANT CORPORATION,MARKETING MANAGERS,DIRECTOR MARKETING,Y,164258.0,2016
CERTIFIED,"RIPPLE LABS, INC.",MARKETING MANAGERS,PRODUCT MANAGER,Y,149656.0,2016
CERTIFIED,XORIANT CORPORATION,MARKETING MANAGERS,DIRECTOR MARKETING,Y,131123.0,2016
CERTIFIED,DAJANI CONSULTING INC,MARKETING MANAGERS,BUSINESS DEVELOPMENT MANAGER,Y,89988.0,2016
CERTIFIED,"SUPERIOR INDUSTRIES, INC",MARKETING MANAGERS,INTERNATIONAL BUSINESS DEVELOPMENT MANAGER,Y,98176.0,2016
CERTIFIED,CODE AND THEORY LLC,MARKETING MANAGERS,"DIRECTOR, DIGITAL MARKETING",Y,147243.0,2016
CERTIFIED,"DATASPHERE TECHNOLOGIES, INC.",MARKETING MANAGERS,GROUP PRODUCT MARKETING MANAGER,Y,114300.0,2016
CERTIFIED,"PUSH TECHNOLOGY, INC.",MARKETING MANAGERS,"SR. DIRECTOR, PRODUCT MARKETING",Y,177819.0,2016
CERTIFIED,"NIKE USA, INC.",MARKETING MANAGERS,DIRECTOR MERCHANT NORTH AMERICA FOOTLOCKER LEAD & FOOTWEAR,Y,147909.0,2016
CERTIFIED,UNICAREER LLC,MARKETING MANAGERS,BUSINESS STRATEGY & DEVELOPMENT MANAGER,Y,147243.2,2016
CERTIFIED,"SONORA CONCEPTS INTEGRATION, INC.",MARKETING MANAGERS,EMERGING MARKETS MANAGER,N,50482.0,2016
CERTIFIED,DIRECTV LLC,MARKETING MANAGERS,"MANAGER, MARKETING OPERATIONS",Y,97000.0,2016
CERTIFIED,"CVS PHARMACY, INC.",MARKETING MANAGERS,ASSISTANT CATEGORY MANAGER- HISPANIC FORMATS,Y,89419.0,2016
CERTIFIED,"IN4MATION INSIGHTS, LLC",MARKETING MANAGERS,SENIOR DIRECTOR OF MARKETING SCIENCE,Y,114088.0,2016
CERTIFIED,"NUTANIX, INC.",MARKETING MANAGERS,PRODUCT MARKETING MANAGER,Y,145025.0,2016
CERTIFIED,LENOVO (UNITED STATES) INC.,MARKETING MANAGERS,SENIOR BUSINESS DEVELOPMENT MANAGER,Y,113942.0,2016
CERTIFIED,MASTERCARD INTERNATIONAL INCORPORATED,MARKETING MANAGERS,"BUSINESS LEADER, PRODUCT DEVELOPMENT AND INNOVATION",Y,120000.0,2016
CERTIFIED,LABEL INSIGHT,MARKETING MANAGERS,CHIEF PRODUCT OFFICER,Y,122262.0,2016
CERTIFIED,"SOFTWARE BROKERS OF AMERICA, INC.",MARKETING MANAGERS,DIRECTOR OF BUSINESS DEVELOPMENT,Y,89419.0,2016
CERTIFIED,"QUALCOMM TECHNOLOGIES, INC.",MARKETING MANAGERS,MARKETING DIRECTOR,Y,148429.0,2016
CERTIFIED,ILLINOIS TOOL WORKS INC.,MARKETING MANAGERS,MARKET RESEARCH MANAGER,N,66248.0,2016
CERTIFIED,"FUJIFILM SONOSITE, INC.",MARKETING MANAGERS,SENIOR PROGRAM MANAGER,Y,143790.0,2016
CERTIFIED,"DIANE VON FURSTENBERG STUDIO, LLC",MARKETING MANAGERS,DIRECTOR OF  E-COMMERCE,Y,147243.0,2016
CERTIFIED,HORIZON TIRE INC.,MARKETING MANAGERS,MARKETING MANAGER,Y,79248.0,2016
CERTIFIED,"CISCO SYSTEMS, INC.",MARKETING MANAGERS,BUSINESS DEVELOPMENT MANAGER,Y,138147.0,2016
CERTIFIED,IMPERIAL PACIFIC INTERNATIONAL CNMI,MARKETING MANAGERS,EXECUTIVE VICE PRESIDENT-PREMIUM MASS BUSINESS DEVELOPMENT,Y,175060.0,2016
CERTIFIED,"HUSH PUPPIES RETAIL, LLC",MARKETING MANAGERS,DIRECTOR OF MARKETING,Y,114088.0,2016
CERTIFIED,APPLE INC.,MARKETING MANAGERS,PROJECT MANAGER,Y,90896.0,2016
CERTIFIED,"GENENTECH USA, INC.",MARKETING MANAGERS,ANALYTICS MANAGER (MARKET RESEARCH),Y,113006.0,2016
CERTIFIED,UST GLOBAL INC.,MARKETING MANAGERS,SENIOR ACCOUNT DIRECTOR,Y,106330.0,2016
CERTIFIED,HONEYWELL INTERNATIONAL INC.,MARKETING MANAGERS,DIRECTOR OF STRATEGIC MARKETING,Y,170310.0,2016
CERTIFIED,"ROBELL RESEARCH, INC",MARKETING MANAGERS,DIRECTOR OF MARKETING,Y,90771.0,2016
CERTIFIED-WITHDRAWN,"NATIONAL UNION FIRE INSURANCE COMPANY OF PITTSBURGH, PA.",MARKETING MANAGERS,"SENIOR MANAGER, GLOBAL CUSTOMER EXPERIENCE",Y,109242.0,2016
CERTIFIED,"LUPIN PHARMACEUTICALS, INC.",MARKETING MANAGERS,"MANAGER, INDIRECT STRATEGIC SOURCING, SALES & MARKETING",Y,106392.0,2016
CERTIFIED,PSM CORPORATE SERVICES INC,MARKETING MANAGERS,MARKETING MANAGER,N,60777.6,2016
CERTIFIED,MOSAIC SALES SOLUTIONS US OPERATING CO. LLC,MARKETING MANAGERS,SOCIAL MEDIA MANAGER AND CONTENT STRATEGIST,N,66248.0,2016
CERTIFIED,"DNV GL BUSINESS ASSURANCE (USA), INC.",MARKETING MANAGERS,SALES MANAGER/DIRECTOR: NORTH AMERICA REGION,Y,127899.0,2016
CERTIFIED,CYBERSOURCE CORPORATION,MARKETING MANAGERS,SENIOR DIRECTOR STRATEGIC MARKETS LATIN AMERICA,Y,146702.0,2016
CERTIFIED,TERRA NOVA STONE INC,MARKETING MANAGERS,MARKETING MANAGER,N,66394.0,2016
CERTIFIED,CAMPUS MANAGEMENT CORP.,MARKETING MANAGERS,CHIEF MARKETING OFFICER,Y,182104.0,2016
CERTIFIED,"VMWARE, INC.",MARKETING MANAGERS,SR. PROGRAM MANAGER - VSPHERE PRODUCT MARKETING,Y,122106.0,2016
CERTIFIED,DISH NETWORK LLC,MARKETING MANAGERS,PRODUCT MANAGEMENT LEAD,Y,85259.0,2016
CERTIFIED,LINKEDIN CORPORATION,MARKETING MANAGERS,SENIOR PRODUCT MARKETING MANAGER,Y,140515.0,2016
CERTIFIED,AMAZON CORPORATE LLC,MARKETING MANAGERS,"SENIOR MARKETING MANAGER, WEDDING REGISTRY",Y,91187.0,2016
CERTIFIED,THE LAUNCHCODE FOUNDATION,MARKETING MANAGERS,MARKETING MANAGER,Y,79164.8,2016
CERTIFIED,CUMMINS INC.,MARKETING MANAGERS,PRODUCT MANAGER,Y,86549.0,2016
CERTIFIED,STARBUCKS COFFEE COMPANY,MARKETING MANAGERS,"PRODUCT MANAGER, MARKETING AND BRAND MANAGEMENT",Y,91187.0,2016
CERTIFIED,"DYNAMIC MARKETING CONCEPTS, INC.",MARKETING MANAGERS,MARKETING MANAGER,Y,89794.0,2016
CERTIFIED,BITRON MARKETING USA INC,MARKETING MANAGERS,BUSINESS DEVELOPMENT MANAGER,Y,94723.0,2016
CERTIFIED,"TNS CUSTOM RESEARCH, INC.",MARKETING MANAGERS,GLOBAL ACCOUNT DIRECTOR,Y,136448.0,2016
CERTIFIED,AMAZON CORPORATE LLC,MARKETING MANAGERS,SENIOR MARKETING MANAGER,Y,117478.0,2016
CERTIFIED,SALESFORCE.COM INC.,MARKETING MANAGERS,"MANAGER, MARKETING DATABASE MANAGEMENT",Y,113006.0,2016
CERTIFIED,"AUTH0, INC.",MARKETING MANAGERS,DIRECTOR OF PRODUCT MARKETING,Y,117478.0,2016
CERTIFIED,AMAZON CORPORATE LLC,MARKETING MANAGERS,MARKETING MANAGER,Y,91187.0,2016
CERTIFIED,"M, LLC",MARKETING MANAGERS,DIRECTOR OF CUSTOMER INSIGHT,Y,128856.0,2016
CERTIFIED,CRISIL IREVNA US LLC,MARKETING MANAGERS,DIRECTOR OF BUSINESS DEVELOPMENT,Y,109242.0,2016
CERTIFIED,MAJOR LEAGUE SOCCER,MARKETING MANAGERS,"VICE PRESIDENT, BRAND & INTEGRATED MARKETING",Y,185224.0,2016
CERTIFIED,"PREACHER, LLC",MARKETING MANAGERS,SENIOR STRATEGIST,Y,93392.0,2016
CERTIFIED,"CLEAR LIGHT, INC.",MARKETING MANAGERS,MARKETING MANAGER,Y,109242.0,2016
CERTIFIED,"MATTEL HQ, INC.",MARKETING MANAGERS,SENIOR ASSOCIATE,Y,99400.0,2016
CERTIFIED,"AWAKE NETWORKS, INC",MARKETING MANAGERS,DIRECTOR OF PRODUCT MANAGEMENT,Y,125740.0,2016
CERTIFIED,"IRONSOURCE USA, INC.",MARKETING MANAGERS,DIRECTOR OF STRATEGIC PARTNERSHIPS,Y,109242.0,2016
CERTIFIED,"FACEBOOK, INC.",MARKETING MANAGERS,PRODUCT GROWTH MANAGER,Y,144661.0,2016
CERTIFIED,BYD COACH & BUS LLC,MARKETING MANAGERS,MARKETING MANAGER,Y,113048.0,2016
CERTIFIED,"ATIEVA USA, INC.",MARKETING MANAGERS,PRODUCT MARKETING MANAGER,Y,113006.0,2016
CERTIFIED,"VMWARE, INC.",MARKETING MANAGERS,SR. COMPETITIVE PRODUCT MARKETING MANAGER,Y,142837.0,2016
CERTIFIED,"BECTON, DICKINSON AND COMPANY",MARKETING MANAGERS,SENIOR GLOBAL MARKETING MANAGER,Y,147243.0,2016
CERTIFIED,STARTAPP INC.,MARKETING MANAGERS,DIRECTOR OF BUSINESS DEVELOPMENT,Y,158392.0,2016
CERTIFIED,"SAMSUNG ELECTRONICS AMERICA, INC.",MARKETING MANAGERS,DIRECTOR MARKETING I,Y,185224.0,2016
CERTIFIED-WITHDRAWN,"NATURE'S PRODUCTS, INC.",MARKETING MANAGERS,BUSINESS DEVELOPMENT DIRECTOR (LATIN AMERICA),Y,73299.0,2016
CERTIFIED,"EDIBLE ARRANGEMENTS INTERNATIONAL, LLC",MARKETING MANAGERS,"SENIOR DIRECTOR, INNOVATION",Y,146973.0,2016
CERTIFIED,SABRE GLBL INC.,MARKETING MANAGERS,SENIOR PRODUCT MANAGEMENT,N,65478.0,2016
DENIED,MANIFEST SOCIAL,MARKETING MANAGERS,"EDUCATION ASSISTANT MANAGER, SOUTH AMERICA",N,41600.0,2016
CERTIFIED,HUBSPOT INC.,MARKETING MANAGERS,SENIOR LATIN AMERICA MARKETING MANAGER,Y,83470.0,2016
CERTIFIED,HUNEEUS VINTNERS LLC,MARKETING MANAGERS,GENERAL MANAGER-IMPORTS DIVISION,Y,88358.0,2016
CERTIFIED,"PROFESSIONAL TECHNOLOGY REPAIRS, CORP.",MARKETING MANAGERS,ACCOUNT MANAGER,N,55182.0,2016
CERTIFIED,MTV NETWORKS LATIN AMERICA INC.,MARKETING MANAGERS,"VP, CONSUMER PRODUCTS AMERICAS",Y,135283.0,2016
CERTIFIED,"FKA DISTRIBUTING CO, LLC",MARKETING MANAGERS,DIRECTOR OF INTERNATIONAL MARKETS,Y,152880.0,2016
CERTIFIED,"PROJECT YX, LLC",MARKETING MANAGERS,VICE PRESIDENT OF FINANCE & BUSINESS DEVELOPMENT,Y,141835.0,2016
CERTIFIED,DIRECTV LATIN AMERICA LLC,MARKETING MANAGERS,"MANAGER, MARKETING",Y,104000.0,2016
CERTIFIED,ACE AMERICAN INSURANCE COMPANY,MARKETING MANAGERS,LEAD DIGITAL ANALYST,N,55182.0,2016
CERTIFIED,"FIRST GENERATION VISUAL COMMUNICATIONS, INC.",MARKETING MANAGERS,"VP, MARKETING, CHILEAN-AMERICA INITIATIVE",Y,97156.8,2016
CERTIFIED,"PACE INTERNATIONAL, LLC",MARKETING MANAGERS,"VP, GLOBAL MARKETING AND BUSINESS DEVELOPMENT",Y,170082.0,2016
CERTIFIED,ACE AMERICAN INSURANCE COMPANY,MARKETING MANAGERS,LEAD DIGITAL ANALYST,N,55182.0,2016
DENIED,"MARCONI SALES GROUP, LLC",MARKETING MANAGERS,SOCIAL MEDIA DIRECTOR,Y,75000.0,2016
CERTIFIED-WITHDRAWN,ADYEN INC.,MARKETING MANAGERS,STRATEGIC PARTNERSHIPS MANAGER,Y,108014.0,2016
CERTIFIED,EMC CORPORATION,MARKETING MANAGERS,CONSULTANT PRODUCT MARKETING MANAGER,Y,115565.0,2016
CERTIFIED,MERCULAND LLC,MARKETING MANAGERS,MARKETING MANAGER,Y,90000.0,2016
CERTIFIED,"ZENDESK, INC.",MARKETING MANAGERS,SENIOR PRODUCT DESIGNER,Y,144893.0,2016
CERTIFIED,"DIAGEO NORTH AMERICA, INC.",MARKETING MANAGERS,BRAND CHANGE MANAGER,N,69618.0,2016
CERTIFIED,"SYLVATEX, INC.",MARKETING MANAGERS,VICE PRESIDENT OF CORPORATE & INTERNATIONAL STRATEGY,Y,123198.4,2016
CERTIFIED-WITHDRAWN,"GENENTECH USA, INC.",MARKETING MANAGERS,MARKET PLANNING MANAGER,Y,110074.0,2016
CERTIFIED,"EAST MEET EAST, INC.",MARKETING MANAGERS,MARKETING MANAGER,Y,109242.0,2016
CERTIFIED,"YIPIT, INC.",MARKETING MANAGERS,CUSTOMER SUCCESS MANAGER,Y,109242.0,2016
CERTIFIED,"UBER TECHNOLOGIES, INC.",MARKETING MANAGERS,MARKETING OPERATIONS MANAGER,Y,113006.0,2016
CERTIFIED,"ITOCHU CHEMICALS AMERICA, INC.",MARKETING MANAGERS,ASSISTANT MANAGER,Y,93392.0,2016
CERTIFIED,ANOMALY PARTNERS LLC,MARKETING MANAGERS,BRAND DIRECTOR,Y,185224.0,2016
CERTIFIED,"ONEWORLD MANAGEMENT COMPANY, INC.",MARKETING MANAGERS,BUSINESS DEVELOPMENT MANAGER,Y,108493.0,2016
CERTIFIED-WITHDRAWN,COCHLEAR AMERICAS,MARKETING MANAGERS,"DIRECTOR, RECIPIENT SERVICES",Y,131664.0,2016
WITHDRAWN,PFIZER INC,MARKETING MANAGERS,"DIRECTOR, CONSUMER STRATEGIES AND BUSINESS OPERATIONS, U.S.",Y,170893.0,2016
WITHDRAWN,MAKEABLE LLC,MARKETING MANAGERS,CREATIVE STRATEGY DIRECTOR,Y,137592.0,2016
CERTIFIED-WITHDRAWN,"CRISPIN PORTER &AMP; BOGUSKY, LLC",MARKETING MANAGERS,SOCIAL SUPERVISOR,Y,78104.0,2016
WITHDRAWN,TIME INC.,MARKETING MANAGERS,"DIRECTOR, INTEGRATED MARKETING",Y,104291.0,2016
WITHDRAWN,"HUGE, LLC",MARKETING MANAGERS,MEDIA PLANNING LEAD,Y,108202.0,2016
CERTIFIED,GOODMAN BIRTCHER NORTH AMERICAN MANAGEMENT LLC,MARKETING MANAGERS,MARKETING MANAGER,Y,135262.0,2016
CERTIFIED-WITHDRAWN,"ZAP TECHNOLOGY, LLC",MARKETING MANAGERS,CHIEF PRODUCT OFFICER,Y,206731.0,2016
CERTIFIED-WITHDRAWN,MACQUARIE AIRCRAFT LEASING SERVICES (US) INC.,MARKETING MANAGERS,"EXECUTIVE VICE PRESIDENT, MARKETING",Y,206731.0,2016
WITHDRAWN,SMI MEDIA INC,MARKETING MANAGERS,COMMUNICATIONS AND MARKETING MANAGER,Y,76897.6,2016
CERTIFIED-WITHDRAWN,HALL & PARTNERS USA LLC,MARKETING MANAGERS,ACCOUNT DIRECTOR,Y,108202.0,2016
CERTIFIED-WITHDRAWN,MUR SHIPPING USA CORPORATION,MARKETING MANAGERS,"VICE PRESIDENT, MARKETING",Y,151091.0,2016
CERTIFIED-WITHDRAWN,HALL & PARTNERS USA LLC,MARKETING MANAGERS,RESEARCH DIRECTOR,Y,142792.0,2016
CERTIFIED-WITHDRAWN,TRANSLATION LLC,MARKETING MANAGERS,ACCOUNT DIRECTOR,Y,142792.0,2016
CERTIFIED-WITHDRAWN,VISA U.S.A. INC.,MARKETING MANAGERS,VICE PRESIDENT,Y,206731.0,2016
CERTIFIED-WITHDRAWN,SOMO GLOBAL INC,MARKETING MANAGERS,VICE PRESIDENT OF CLIENT SERVICES (NORTH AMERICA),Y,177403.0,2016
CERTIFIED-WITHDRAWN,PULSE INTERNATIONAL CONSULTING LCC,MARKETING MANAGERS,MARKETING MANAGER,Y,142792.0,2016
CERTIFIED-WITHDRAWN,"ROCKWELL AUTOMATION, INC.",MARKETING MANAGERS,"MANAGER, REGIONAL INDUSTRY - MINING",Y,158600.0,2016
DENIED,APPEN BUTLER HILL GROUP LLC,MARKETING MANAGERS,"VP, BUSINESS DEVELOPMENT, SOCIAL MEDIA & CUSTOM LINGUISTICS",Y,110074.0,2016
CERTIFIED,AGNOVOS HEALTHCARE USA LLC,MARKETING MANAGERS,"DIRECTOR, MEDICAL AFFAIRS",Y,108493.0,2016
CERTIFIED,"THE MOBILE APE, INC.",MARKETING MANAGERS,CHIEF CREATIVE OFFICER,Y,167586.0,2016
CERTIFIED-WITHDRAWN,"MEDIABRANDS WORLDWIDE, INC.",MARKETING MANAGERS,"PRESIDENT, BUSINESS DEVELOPMENT & PRODUCT INNOVATION",Y,215405.0,2016
CERTIFIED,"AUTO CLUB SERVICES, LLC",MARKETING MANAGERS,"VICE PRESIDENT, INTERNATIONAL BUSINESS DEVELOPMENT",Y,174658.0,2016
CERTIFIED-WITHDRAWN,WESTFIELD LLC,MARKETING MANAGERS,DIRECTOR OF DIGITAL MARKETING CONTENT,Y,174658.0,2016
CERTIFIED,"YELLOWFINBI NORTH AMERICA, INC.",MARKETING MANAGERS,GENERAL MANAGER,Y,97136.0,2016
DENIED,KEVIN MURPHY USA,MARKETING MANAGERS,MARKETING DIRECTOR,Y,112278.0,2016
CERTIFIED,GARTNER INC.,MARKETING MANAGERS,"VP, DATABASE MARKETING",Y,158454.0,2016
CERTIFIED,"FLASHFUNDERS, INC",MARKETING MANAGERS,MARKETING MANAGER,Y,81078.0,2016
CERTIFIED,"CISCO SYSTEMS, INC.",MARKETING MANAGERS,BUSINESS DEVELOPMENT MANAGER,Y,143146.0,2016
DENIED,SUNVERGE ENERGY INC.,MARKETING MANAGERS,DIRECTOR PRODUCT MANAGEMENT,Y,127130.0,2016
CERTIFIED,"LAND O'LAKES, INC.",MARKETING MANAGERS,"VICE PRESIDENT, GLOBAL DAIRY INGREDIENTS",Y,155480.0,2016
CERTIFIED,"FLASHFUNDERS, INC.",MARKETING MANAGERS,DIRECTOR OF INVESTOR RELATIONS,Y,81078.0,2016
